date,equity,cash,cdi_ret_t,cdi_cash_gain,daily_cost,equity_net_cdi_costs
2018-07-02,1.0000000000000002,1.3877787807814457e-16,0.0,0.0,0.00025,1.0000000000000002
2018-07-03,1.0171738504506926,1.3877787807814457e-16,0.0002458299999998914,3.411576576793521e-20,0.0,1.0171738504506926
2018-07-04,1.0417289895813309,0.20341572612907088,0.0002458299999998914,3.411576576793521e-20,5.085393153226769e-05,1.0416781356497986
2018-07-05,1.0423902538117247,0.20341572612907088,0.0002458299999998914,5.000568795428741e-05,0.0,1.0423893732873075
2018-07-06,1.038368715871555,0.3361080338213786,0.0002458299999998914,5.000568795428741e-05,3.317307692307693e-05,1.0383846713552292
2018-07-10,1.0347030827854344,0.0,0.0004917204323886537,0.00016527118771994854,8.402700845534465e-05,1.0348002261225728
2018-07-11,1.0692757962833994,0.200605486969049,0.0002458299999998914,0.0,5.015137174226225e-05,1.0693260341159616
2018-07-12,1.1049668459381576,0.200605486969049,0.0002458299999998914,4.9314846861579535e-05,0.0,1.105068075491764
2018-07-13,1.0808075024650767,0.3017210492760593,0.0002458299999998914,4.9314846861579535e-05,2.527889057675258e-05,1.080930554660094
2018-07-16,1.1017753809794277,0.0,0.0002458299999998914,7.417208554350089e-05,7.543026231901483e-05,1.1018995622344996
2018-07-17,1.1278512869492916,0.0,0.0002458299999998914,0.0,0.0,1.1279784072233199
2018-07-18,1.094279286342579,0.15375832523909433,0.0002458299999998914,0.0,3.843958130977358e-05,1.0943641831304811
2018-07-19,1.0911593493659957,0.15375832523909433,0.0002458299999998914,3.779840909350986e-05,0.0,1.0912818025108653
2018-07-20,1.0857066450189357,0.15375832523909433,0.0002458299999998914,3.779840909350986e-05,0.0,1.0858662846542126
2018-07-23,1.0869569180107728,0.0,0.0002458299999998914,3.779840909350986e-05,9.112887553695751e-05,1.0870634110166726
2018-07-24,1.0915538854401472,0.21439255198446522,0.0002458299999998914,0.0,5.359813799611631e-05,1.091607230689176
2018-07-25,1.0909576409712167,0.36213969544250674,0.0002458299999998914,5.2704121054317804e-05,3.693678586451038e-05,1.091026724416416
2018-07-26,1.072179963251254,0.44855367939367397,0.0002458299999998914,8.902480133059211e-05,2.1603495987791802e-05,1.0723152789302675
2018-07-27,1.05992094356457,0.44855367939367397,0.0002458299999998914,0.00011026795100529816,0.0,1.0601649800312114
2018-07-30,1.0572050385755443,0.0,0.0002458299999998914,0.00011026795100529816,0.0001121384198484185,1.0574465792626895
2018-07-31,1.0720313380843502,0.22225134638910382,0.0002458299999998914,0.0,5.556283659727595e-05,1.0722207033143
2018-08-01,1.0839017564953297,0.22225134638910382,0.0002458299999998914,5.4636048482809256e-05,0.0,1.0841478545823464
2018-08-02,1.0893218814798022,0.22225134638910382,0.0002458299999998914,5.4636048482809256e-05,0.0,1.0896238462456445
2018-08-03,1.086960471187582,0.3377830985694857,0.0002458299999998914,5.4636048482809256e-05,2.8882938045095463e-05,1.087287534470653
2018-08-06,1.0874902669289035,0.0,0.0002458299999998914,8.303721912129999e-05,8.444577464237143e-05,1.08781608107047
2018-08-07,1.0928016974435315,0.0,0.0002458299999998914,0.0,0.0,1.0931291028997296
2018-08-08,1.0884472040309698,0.0,0.0002458299999998914,0.0,0.0,1.0887733048727026
2018-08-09,1.0851252969003227,0.012254378616616265,0.0002458299999998914,0.0,3.0635946541540665e-06,1.0854473388977397
2018-08-10,1.0708986134968843,0.11137804890765761,0.0002458299999998914,3.0124938953214456e-06,2.4780917572760337e-05,1.0711946648950346
2018-08-13,1.081349033552488,0.0,0.0002458299999998914,2.7380065762957375e-05,2.7844512226914404e-05,1.081647509537207
2018-08-14,1.080901349456379,0.0876374066004408,0.0002458299999998914,0.0,2.1909351650110198e-05,1.0811777925188455
2018-08-15,1.0781277925704573,0.0876374066004408,0.0002458299999998914,2.1543903664576843e-05,0.0,1.0784250701928912
2018-08-16,1.0741627074800808,0.0876374066004408,0.0002458299999998914,2.1543903664576843e-05,0.0,1.0744804356932376
2018-08-17,1.0740625436664408,0.19664834061137482,0.0002458299999998914,2.1543903664576843e-05,2.725273350273351e-05,1.0743745334221533
2018-08-20,1.0754713103210902,0.0,0.0002458299999998914,4.8342061572472915e-05,4.916208515284371e-05,1.0757828892666028
2018-08-21,1.0742039970395445,0.0,0.0002458299999998914,0.0,0.0,1.0745152088268335
2018-08-22,1.0848782535597168,0.0,0.0002458299999998914,0.0,0.0,1.0851925578270736
2018-08-23,1.0850639845190102,0.0,0.0002458299999998914,0.0,0.0,1.0853783425952002
2018-08-24,1.0936660292163514,0.0,0.0002458299999998914,0.0,0.0,1.0939828794241215
2018-08-27,1.0942867790007422,0.0,0.0002458299999998914,0.0,5.273947918027925e-05,1.0945510695691487
2018-08-28,1.0870656262602365,0.20691291428599695,0.0002458299999998914,0.0,5.172822857149924e-05,1.0872764445576515
2018-08-29,1.0933084729933495,0.20691291428599695,0.0002458299999998914,5.086540171890416e-05,0.0,1.093571367388772
2018-08-30,1.07840818072771,0.20691291428599695,0.0002458299999998914,5.086540171890416e-05,0.0,1.0787183576354622
2018-08-31,1.0715246989015084,0.20691291428599695,0.0002458299999998914,5.086540171890416e-05,0.0,1.0718837613510845
2018-09-03,1.0628031641126379,0.0,0.0002458299999998914,5.086540171890416e-05,5.172822857149924e-05,1.0631584411936332
2018-09-04,1.0566062289233011,0.20402964773562243,0.0002458299999998914,0.0,5.100741193390561e-05,1.05690842706198
2018-09-05,1.0596166982924915,0.4260507237544086,0.0002458299999998914,5.015660830282591e-05,5.550526900469654e-05,1.059914408789659
2018-09-06,1.0677147830757896,0.4260507237544086,0.0002458299999998914,0.00010473604942050001,0.0,1.0681195048647845
2018-09-10,1.0718302657317196,0.0,0.0002458299999998914,0.00010473604942050001,0.00010651268093860215,1.072234770880244
2018-09-11,1.0678963326176998,0.20872084978327166,0.0002458299999998914,0.0,5.2180212445817914e-05,1.0682471729006113
2018-09-12,1.0693137308014016,0.31728923520330776,0.0002458299999998914,5.1309846502199004e-05,2.7142096355009023e-05,1.069689204497994
2018-09-13,1.0622275740124434,0.31728923520330776,0.0002458299999998914,7.79992126899947e-05,0.0,1.0626785587226055
2018-09-14,1.06717486080686,0.31728923520330776,0.0002458299999998914,7.79992126899947e-05,0.0,1.0677059451748105
2018-09-17,1.0627551989368305,0.0,0.0002458299999998914,7.79992126899947e-05,7.932230880082695e-05,1.0632827607440678
2018-09-18,1.0648043132478144,0.0,0.0002458299999998914,0.0,0.0,1.0653328922549208
2018-09-19,1.0693696041307545,0.0,0.0002458299999998914,0.0,0.0,1.0699004493917557
2018-09-20,1.0782391371119149,0.0,0.0002458299999998914,0.0,0.0,1.0787743852936014
2018-09-21,1.0906255332766979,0.0,0.0002458299999998914,0.0,0.0,1.0911669301834646
2018-09-24,1.097267998399066,0.0,0.0002458299999998914,0.0,0.0,1.0978126926888123
2018-09-25,1.0977990671559759,0.11772302939685511,0.0002458299999998914,0.0,2.943075734921378e-05,1.0983145943159642
2018-09-26,1.0999101775360745,0.11772302939685511,0.0002458299999998914,2.8939852316616107e-05,0.0,1.1004556359271946
2018-09-27,1.1002876254338716,0.22696403292900857,0.0002458299999998914,2.8939852316616107e-05,2.7310250883038368e-05,1.1008349006072762
2018-09-28,1.1039865934996094,0.22696403292900857,0.0002458299999998914,5.579456821491353e-05,0.0,1.104591503081415
2018-10-01,1.104828533741917,0.0,0.00024620000000008524,5.5878544907141255e-05,5.6741008232252144e-05,1.1054330421863985
2018-10-02,1.1182017195561997,0.13589878748434422,0.00024620000000008524,0.0,3.3974696871086055e-05,1.1187795704607328
2018-10-03,1.126055525211062,0.13589878748434422,0.00024620000000008524,3.345828147865713e-05,0.0,1.1266708929927836
2018-10-04,1.1359891393757415,0.13589878748434422,0.00024620000000008524,3.345828147865713e-05,0.0,1.1366433939688643
2018-10-05,1.1152519702433106,0.24649565825107894,0.00024620000000008524,3.345828147865713e-05,2.7649217691683682e-05,1.1159000906626637
2018-10-08,1.1139646343212461,0.0,0.00024620000000008524,6.0687231061436643e-05,0.00011896356550297465,1.1145537302804247
2018-10-09,1.1212285438773795,0.2291877304234183,0.00024620000000008524,0.0,5.729693260585458e-05,1.1217641842644726
2018-10-10,1.1057497935375509,1.1057497935375509,0.00024620000000008524,5.6426019230265124e-05,0.00021914051577853316,1.1061153248216444
2018-10-11,1.1057497935375509,1.1057497935375509,0.00024620000000008524,0.00027223559916903927,0.0,1.1063875604208135
2018-10-15,1.105749793537551,1.942890293094024e-16,0.0002462000000003073,0.0002722355991692848,0.0002764374483843877,1.1063833585715988
2018-10-16,1.1258875761270337,0.11100198304987807,0.00024620000000008524,4.783395901599143e-20,2.775049576246947e-05,1.1265049290757139
2018-10-17,1.127149805990865,0.11100198304987807,0.00024620000000008524,2.7328688226889442e-05,0.0,1.1277951797406836
2018-10-18,1.114479812369061,0.2213239304142653,0.00024620000000008524,2.7328688226889442e-05,2.7580486841096808e-05,1.1151176798441964
2018-10-19,1.1240092908497992,0.2213239304142653,0.00024620000000008524,5.448995166801098e-05,0.0,1.1247071024304691
2018-10-22,1.1306395547832435,0.0,0.00024620000000008524,5.448995166801098e-05,0.00017083349577630446,1.1312251390446382
2018-10-23,1.1452343852595237,0.1095661495556619,0.00024620000000008524,0.0,2.7391537388915474e-05,1.1458001369823176
2018-10-24,1.1196452350037105,0.35208803094957036,0.00024620000000008524,2.6975186020613296e-05,6.063047034847711e-05,1.1201646902693054
2018-10-25,1.1350173289757035,0.35208803094957036,0.00024620000000008524,8.668407321981423e-05,0.0,1.1356306001406604
2018-10-26,1.1528379259426467,0.35208803094957036,0.00024620000000008524,8.668407321981423e-05,0.0,1.1535475099838235
2018-10-29,1.131795815498626,0.0,0.00024620000000008524,8.668407321981423e-05,0.00020936072244367537,1.1323697712471368
2018-10-30,1.1482371670701192,0.33854716675108365,0.0002462000000003073,0.0,8.46367916877709e-05,1.1487348237572275
2018-10-31,1.146899947235512,0.33854716675108365,0.00024620000000008524,8.335031245414565e-05,0.0,1.1474803746715383
2018-11-01,1.1462189441320885,0.33854716675108365,0.00024620000000008524,8.335031245414565e-05,0.0,1.1468823772359589
2018-11-05,1.1658281610003922,0.0,0.0002461999999998632,8.335031245407048e-05,8.463679168777092e-05,1.1665016574667653
2018-11-06,1.1432247517241911,0.11566242544661785,0.00024620000000008524,0.0,2.8915606361654464e-05,1.1438562746424021
2018-11-07,1.141601254364337,0.11566242544661785,0.0002462000000003073,2.8476089144992857e-05,0.0,1.142260356543848
2018-11-08,1.1189069740995101,0.11566242544661785,0.00024620000000008524,2.8476089144967175e-05,0.0,1.1195814498513916
2018-11-09,1.140566675467048,0.3333965915188331,0.00024620000000008524,2.8476089144967175e-05,5.443354151805381e-05,1.1412282502079798
2018-11-12,1.1454599133685492,0.0,0.0002461999999998632,8.20822408318911e-05,0.00014501750962162064,1.146061391116319
2018-11-13,1.1377951088072729,0.22951466160853226,0.00024620000000008524,0.0,5.7378665402133063e-05,1.138335183122531
2018-11-14,1.1526546105496371,0.22951466160853226,0.0002462000000003073,5.650650968809117e-05,0.0,1.1532582446965447
2018-11-16,1.160044101818227,0.22951466160853226,0.0002461999999998632,5.650650968798925e-05,0.0,1.160708112280415
2018-11-19,1.1475911739533826,0.0,0.00024620000000008524,5.6506509688040204e-05,0.0001007528762954936,1.148203809979975
2018-11-21,1.1369225238018337,0.10087857191598021,0.0004924606144400823,0.0,2.5219642978995053e-05,1.1375042447778956
2018-11-22,1.1575602846310187,0.10087857191598021,0.0002462000000003073,2.4836304405745325e-05,0.0,1.158177401486235
2018-11-23,1.1535829764177166,0.19049365448173788,0.00024620000000008524,2.4836304405722926e-05,2.2403770641439418e-05,1.1542004054299277
2018-11-26,1.1582842422607593,0.0,0.00024620000000008524,4.68995377334201e-05,4.7623413620434474e-05,1.1589034636425422
2018-11-27,1.1673894999745382,0.07329999547800571,0.00024620000000008524,0.0,1.8324998869501427e-05,1.1679952640488673
2018-11-28,1.1721974733060962,0.07329999547800571,0.0002461999999998632,1.804645888667498e-05,0.0,1.1728237787199962
2018-11-29,1.1832892361481593,0.07329999547800571,0.00024620000000008524,1.8046458886691253e-05,0.0,1.183939514352708
2018-11-30,1.1989330428132707,0.07329999547800571,0.0002462000000003073,1.804645888670753e-05,0.0,1.1996099645518759
2018-12-03,1.2186138048189001,0.0,0.0002462000000003073,1.804645888670753e-05,1.8324998869501427e-05,1.2193015598437533
2018-12-04,1.2087800263417945,0.07238943652796838,0.0002462000000003073,0.0,1.8097359131992096e-05,1.2094441340699276
2018-12-05,1.216056382885717,0.07238943652796838,0.0002461999999998632,1.782227927317591e-05,0.0,1.2167423105473765
2018-12-06,1.2095720539037138,0.07238943652796838,0.00024620000000008524,1.7822279273191984e-05,0.0,1.2102721462999155
2018-12-07,1.2135507201203242,0.07238943652796838,0.0002462000000003073,1.7822279273208058e-05,0.0,1.2142709376217915
2018-12-10,1.2039148151136332,0.0,0.00024620000000008524,1.7822279273191984e-05,1.8097359131992096e-05,1.2046290388229433
2018-12-11,1.207085106934302,0.0,0.00024620000000008524,0.0,0.0,1.2078012114225138
2018-12-12,1.216089123997747,0.0,0.00024620000000008524,0.0,0.0,1.2168105701283947
2018-12-13,1.2186697806535476,0.0,0.0002461999999998632,0.0,0.0,1.2193927577614256
2018-12-14,1.2239820756299833,0.0,0.00024620000000008524,0.0,0.0,1.2247082042623507
2018-12-17,1.2085648177755997,0.0,0.00024620000000008524,0.0,0.0,1.2092818001037984
2018-12-18,1.199588899434495,0.0,0.00024620000000008524,0.0,0.0,1.2003005567898537
2018-12-19,1.2054634957407455,0.0,0.00024620000000008524,0.0,0.0,1.2061786382064392
2018-12-20,1.2100439914313441,0.0,0.00024620000000008524,0.0,0.0,1.210761851280844
2018-12-21,1.2186062068566998,0.0,0.0002461999999998632,0.0,0.0,1.219329146249357
2018-12-26,1.199094566111902,0.0,0.0004924606144405264,0.0,0.0,1.1998059302035058
2018-12-27,1.2179735265724632,0.22351114002958258,0.00024620000000008524,0.0,5.587778500739565e-05,1.2186402128418798
2018-12-28,1.2416483094754986,0.22351114002958258,0.00024620000000008524,5.502844267530229e-05,0.0,1.242382983133207
2019-01-02,1.263433021986519,0.0,0.0004924606144400823,0.00011007043335317151,0.00011245992118545148,1.2641781960015313
2019-01-03,1.2647804784651313,0.1486739247870487,0.00024620000000008524,0.0,3.716848119676217e-05,1.2654892787300773
2019-01-04,1.2530641661783926,0.18057791230043185,0.00024620000000008524,3.660352028258406e-05,7.975996878345789e-06,1.2537950279852192
2019-01-07,1.2492380277309538,0.0,0.00024620000000008524,4.4458282008381715e-05,4.5144478075107964e-05,1.2499659717094205
2019-01-08,1.2319635542273093,0.0,0.00024620000000008524,0.0,0.0,1.232681432190582
2019-01-09,1.249532812013527,0.20102099627570155,0.00024620000000008524,0.0,5.025524906892539e-05,1.250210672516789
2019-01-10,1.2536259544099975,0.20102099627570155,0.00024620000000008524,4.949136928309486e-05,0.0,1.2543555267761046
2019-01-11,1.2460667288492602,0.20102099627570155,0.0002462000000003073,4.949136928313949e-05,0.0,1.2468413933441442
2019-01-14,1.2541349552944911,0.0,0.00024620000000008524,4.949136928309486e-05,5.025524906892539e-05,1.2549138718276127
2019-01-15,1.2668540928498906,0.0,0.0002462000000003073,0.0,0.0,1.2676409089686884
2019-01-16,1.2876778673843043,0.0,0.00024620000000008524,0.0,0.0,1.2884776167063419
2019-01-17,1.314545464309835,0.0,0.00024620000000008524,0.0,0.0,1.315361900524589
2019-01-18,1.323146126121561,0.05462840502388989,0.00024620000000008524,0.0,1.3657101255972472e-05,1.3239542469230907
2019-01-21,1.3224611082223712,0.0,0.00024620000000008524,1.3449513316886346e-05,1.3657101255972472e-05,1.3232686030564627
2019-01-22,1.2995789590300404,0.0,0.00024620000000008524,0.0,0.0,1.3003724820224265
2019-01-23,1.3000585141765926,0.15161196263838242,0.00024620000000008524,0.0,3.790299065959561e-05,1.300814426994721
2019-01-24,1.2996724847194543,0.15161196263838242,0.00024620000000008524,3.7326865201582675e-05,0.0,1.300465499947799
2019-01-28,1.2707310208298561,0.0,0.0004924606144400823,7.46629202773646e-05,3.790299065959561e-05,1.2715431369068848
2019-01-29,1.2738201495693644,0.0,0.00024620000000008524,0.0,0.0,1.2746342398888348
2019-01-30,1.2655676058700933,0.0,0.00024620000000008524,0.0,0.0,1.2663764220416092
2019-01-31,1.268759638538413,0.0,0.00024620000000008524,0.0,0.0,1.2695704947176139
2019-02-01,1.2878145074625895,0.0,0.00024620000000008524,0.0,0.0,1.288637541486783
2019-02-04,1.2867979488104495,0.0,0.0002462000000003073,0.0,0.0,1.287620333158503
2019-02-05,1.283085816796476,0.12368448602743934,0.00024620000000008524,0.0,3.0921121506859835e-05,1.2838749076231686
2019-02-06,1.2570329870274766,0.12368448602743934,0.00024620000000008524,3.045112045996611e-05,0.0,1.2578365066254527
2019-02-07,1.230727416948833,0.12368448602743934,0.00024620000000008524,3.045112045996611e-05,0.0,1.2315445726422758
2019-02-08,1.2429727818984215,0.2583298083111396,0.0002461999999998632,3.0451120459938645e-05,3.3661330570925066e-05,1.2437948578333458
2019-02-11,1.2389144274967356,0.0,0.0002462000000003073,6.360079880628196e-05,0.00010256565063306205,1.2396948544699815
2019-02-12,1.2394966512422165,0.0,0.0002461999999998632,0.0,0.0,1.2402774449745422
2019-02-13,1.238443575836543,0.0,0.00024620000000008524,0.0,0.0,1.2392237062071116
2019-02-14,1.2412700218448571,0.0819956000746308,0.00024620000000008524,0.0,2.04989000186577e-05,1.2420314337730838
2019-02-15,1.2466404728852334,0.0819956000746308,0.00024620000000008524,2.0187316738381093e-05,0.0,1.247425366437972
2019-02-18,1.263059062274442,0.0,0.00024620000000008524,2.0187316738381093e-05,2.04989000186577e-05,1.263853981502506
2019-02-19,1.2631553158589819,0.0,0.00024620000000008524,0.0,0.0,1.2639502956652306
2019-02-20,1.252941763522081,0.0,0.00024620000000008524,0.0,0.0,1.2537303153239854
2019-02-21,1.2436946506757014,0.0,0.00024620000000008524,0.0,0.0,1.2444773827119073
2019-02-22,1.252605187570814,0.0,0.00024620000000008524,0.0,0.0,1.253393527545177
2019-02-25,1.2544674562590674,0.0,0.00024620000000008524,0.0,0.0,1.2552569682714076
2019-02-26,1.2495071748173603,0.0,0.00024620000000008524,0.0,0.0,1.2502935650254932
2019-02-27,1.2707073958016921,0.0,0.0002462000000003073,0.0,0.0,1.2715071285872253
2019-02-28,1.2638629563849135,0.0,0.0002461999999998632,0.0,0.0,1.2646583815520145
2019-03-01,1.2595064025361256,0.1423646373167767,0.00024620000000008524,0.0,3.559115932919418e-05,1.2602634947018678
2019-03-06,1.255762090056712,0.0,0.00024620000000008524,3.505017370740256e-05,3.559115932919418e-05,1.2565163905220773
2019-03-07,1.2460477119125135,0.11726256481657295,0.00024620000000008524,0.0,2.9315641204143238e-05,1.246766861586838
2019-03-08,1.2598010488924136,0.25143397376897536,0.00024620000000008524,2.8870043457850253e-05,3.3542852238100605e-05,1.260523463421753
2019-03-11,1.2723521707688397,0.0,0.0002461999999998632,6.190304434188733e-05,0.00012238161651093198,1.2730213039837126
2019-03-12,1.2664991340752292,0.12382713090518171,0.00024620000000008524,0.0,3.0956782726295426e-05,1.26713423238062
2019-03-13,1.2653183311038552,0.261273436100115,0.00024620000000008524,3.0486239628866293e-05,3.436157629873332e-05,1.2659489619474447
2019-03-14,1.2608461868171066,0.261273436100115,0.00024620000000008524,6.432551996787058e-05,0.0,1.261538914277427
2019-03-15,1.2586955952113827,0.261273436100115,0.00024620000000008524,6.432551996787058e-05,0.0,1.2594514666249765
2019-03-18,1.2650137502982315,0.0,0.0002461999999998632,6.432551996781257e-05,6.531835902502876e-05,1.2657724230489253
2019-03-19,1.261291278283605,0.0,0.00024620000000008524,0.0,0.0,1.262047718538342
2019-03-20,1.26247009558465,0.0,0.00024620000000008524,0.0,0.0,1.2632272428171287
2019-03-21,1.249085549898895,0.0,0.00024620000000008524,0.0,0.0,1.2498346699537326
2019-03-22,1.2262596960404217,0.0,0.00024620000000008524,0.0,0.0,1.2269951266366825
2019-03-25,1.2153684968532135,0.0,0.0002461999999998632,0.0,0.0,1.2160973956184615
2019-03-26,1.2310051543232043,0.005694242656456165,0.0002462000000003073,0.0,1.4235606641140412e-06,1.2317420073752083
2019-03-27,1.1997758621072034,0.2187389100559673,0.00024620000000008524,1.4019225420199933e-06,5.326116684987778e-05,1.2004421627362396
2019-03-28,1.2196356525033023,0.34094130821253027,0.0002461999999998632,5.3853519655749225e-05,3.055059953914075e-05,1.2203362852715378
2019-03-29,1.230290363826997,0.46024649723766287,0.00024620000000008524,8.393975008195401e-05,2.9826297256283155e-05,1.2310512307611372
2019-04-01,1.2324091031613997,0.0,0.0002462000000003073,0.00011331268762005402,0.0001150616243094157,1.2331695314826154
2019-04-02,1.2345236309995413,0.0,0.00024620000000008524,0.0,0.0,1.235285364039174
2019-04-03,1.2319601196321828,0.0,0.00024620000000008524,0.0,0.0,1.2327202709189378
2019-04-04,1.2473991907336197,0.0,0.00024620000000008524,0.0,0.0,1.2481688683269305
2019-04-05,1.2343711851306618,0.11716743629645339,0.00024620000000008524,0.0,2.9291859074113348e-05,1.235103532248173
2019-04-08,1.2516818059025878,0.0,0.00024620000000008524,2.884662281619681e-05,2.9291859074113348e-05,1.2524239781007258
2019-04-09,1.2450483659245621,0.08389013632470754,0.00024620000000008524,0.0,2.0972534081176886e-05,1.2457656323567812
2019-04-10,1.2305671777556997,0.21083480965997398,0.0002462000000003073,2.0653751563168776e-05,3.173616833381661e-05,1.2312650192276322
2019-04-11,1.2228016016790362,0.21083480965997398,0.0002461999999998632,5.190753013825675e-05,0.0,1.2235469469060527
2019-04-12,1.20967999447934,0.32165422497234275,0.00024620000000008524,5.1907530138303566e-05,2.770485382809219e-05,1.2104415442517487
2019-04-15,1.2069673412224755,0.0,0.0002461999999998632,7.919127018814678e-05,8.04135562430857e-05,1.2077259609675424
2019-04-16,1.1932778745467405,0.10289712716006594,0.00024620000000008524,0.0,2.5724281790016485e-05,1.1940021657177842
2019-04-17,1.1865998684269852,0.10289712716006594,0.0002462000000003073,2.5333272706839854e-05,0.0,1.1873454394805105
2019-04-18,1.1928011714812774,0.10289712716006594,0.00024620000000008524,2.5333272706817004e-05,0.0,1.1935759722448631
2019-04-22,1.2271656014600305,0.0,0.00024620000000008524,2.5333272706817004e-05,2.5724281790016485e-05,1.227962333112955
2019-04-23,1.2296590546997337,0.13465746503933979,0.0002461999999998632,0.0,3.366436625983495e-05,1.2304237408495076
2019-04-24,1.2342865067599136,0.13465746503933979,0.0002461999999998632,3.315266789266703e-05,0.0,1.235087223243943
2019-04-25,1.2197209138783087,0.13465746503933979,0.0002462000000003073,3.315266789272683e-05,0.0,1.2205453339191403
2019-04-26,1.211617324664012,0.2711832790464723,0.00024620000000008524,3.3152667892696936e-05,3.4131453501783126e-05,1.212435288632361
2019-04-29,1.2083118085811304,0.0,0.0002461999999998632,6.676532330120439e-05,6.779581976161808e-05,1.2091265104960764
2019-04-30,1.2183766034482324,0.12170450895930746,0.00024620000000008524,0.0,3.0426127239826866e-05,1.2191676654045362
2019-05-02,1.0982969613184512,0.2563327548044135,0.00024620000000008524,2.996365010579187e-05,3.36570614612765e-05,1.0990063651057487
2019-05-03,1.0974495830106088,0.2563327548044135,0.00024620000000008524,6.310912423286845e-05,0.0,1.0982215485898583
2019-05-06,1.1018005003409101,0.0,0.0002461999999998632,6.310912423281153e-05,6.408318870110337e-05,1.1025745523684194
2019-05-07,1.094525163517339,0.0,0.00024620000000008524,0.0,0.0,1.0952941043752513
2019-05-08,1.105653918756461,0.0,0.00024620000000008524,0.0,0.0,1.1064306779404258
2019-05-09,1.1115870676394133,0.0,0.0002462000000003073,0.0,0.0,1.1123679950606598
2019-05-10,1.1282202702239095,0.0,0.0002461999999998632,0.0,0.0,1.129012883031195
2019-05-13,1.1109822693510416,0.1601607319899328,0.0002462000000003073,0.0,4.0040182997483204e-05,1.1117227316980864
2019-05-14,1.1085278602122521,0.2667935433322145,0.00024620000000008524,3.9431572215935106e-05,2.665820283557042e-05,1.109279460081192
2019-05-15,1.1005405987637764,0.2667935433322145,0.00024620000000008524,6.568457036841395e-05,0.0,1.1013524677102735
