date,ret,turnover_daily,period,eq_e1,eq_e2,eq_e3,eq_e4
2018-09-03,-0.008140173843526721,0.1931013951410707,W1,1.0631584411936332,1.0608006305224718,1.0608006305224718,1.0530988735824938
2018-09-04,-0.005878723141807707,0.19197312788014897,W1,1.05690842706198,1.0545644773069751,1.0545644773069751,1.0469079968637527
2018-09-05,0.0028441269373120637,0.21012660151079104,W1,1.059914408789659,1.0575637925440162,1.0575637925440162,1.0498855360985202
2018-09-06,0.0077412817554720625,0.0,W1,1.0681195048647845,1.065750691836485,1.065750691836485,1.0580129958444537
2018-09-10,0.0038528142185554337,0.39903046254269786,W1,1.072234770880244,1.0680145557691059,1.0680145557691059,1.060260423390017
2018-09-11,-0.003718959772549879,0.19473311815913466,W1,1.068247172900611,1.0640426525997029,1.0640426525997029,1.0571059706996058
2018-09-12,0.0013499044359437384,0.10166565995587411,W1,1.069689204497994,1.0654790084964805,1.0654790084964805,1.058247564330894
2018-09-13,-0.006553909066212005,0.0,W1,1.0626785587226055,1.0584959559628369,1.0584959559628369,1.052699037685962
2018-09-14,0.004730862790953472,0.0,W1,1.0677059451748103,1.063503555095276,1.063503555095276,1.0566831774519307
2018-09-17,-0.0041426990743395065,0.29731700666506944,W1,1.0632827607440678,1.0602434975782606,1.0602434975782606,1.0540918571545972
2018-09-18,0.0019281150664178792,0.0,W1,1.0653328922549208,1.0622877690400128,1.0622877690400128,1.0561242675457654
2018-09-19,0.004287445896058895,0.0,W1,1.0699004493917557,1.066842270375817,1.066842270375817,1.0606523432023827
2018-09-20,0.00829416971166852,0.0,W1,1.0787743852936014,1.0756908412218957,1.0756908412218957,1.069449573741982
2018-09-21,0.01148761507392515,0.0,W1,1.0911669301834646,1.0880479635443996,1.0880479635443996,1.0817349987861031
2018-09-24,0.006090509455075166,0.0,W1,1.0978126926888123,1.094674729953942,1.094674729953942,1.0883233160240957
2018-09-25,0.00045718329774691036,0.1072873988566286,W1,1.0983145943159642,1.0951751969569428,1.0951751969569428,1.0888208792667304
2018-09-26,0.0019493882921257644,0.0,W1,1.1004556359271946,1.097310118663717,1.097310118663717,1.090943413940995
2018-09-27,0.00034464331654948666,0.09931811320890394,W1,1.1008349006072762,1.0976882992622967,1.0976882992622967,1.0913194002973434
2018-09-28,0.0034125030665965728,0.0,W1,1.104591503081415,1.1014341639496965,1.1014341639496965,1.0950435310974944
2018-10-01,0.0007618554937602884,0.2055858597064466,W1,1.1054330421863985,1.1022732976185168,1.1022732976185168,1.0958777960275676
2018-10-02,0.012073574576653368,0.12300441501458322,W1,1.1187795704607328,1.1155816764811677,1.1155816764811677,1.109108958324805
2018-10-03,0.007053509681805181,0.0,W1,1.1266708929927836,1.123450442637072,1.123450442637072,1.116932069100526
2018-10-04,0.008851299024501103,0.0,W1,1.1366433939688645,1.1333944384440608,1.1333944384440608,1.1268183688341895
2018-10-05,-0.018249614097321065,0.097357331098703,W1,1.1159000906626635,1.1127104273224069,1.1127104273224069,1.1062543684451926
2018-10-08,-0.0012065241265812876,0.42667870105450983,W1,1.1145537302804247,1.1120182141088297,1.1120182141088297,1.1055661715229639
2018-10-09,0.006469364184204629,0.20574058041175208,W1,1.1217641842644726,1.1192122649153686,1.1192122649153686,1.111288019677619
2018-10-10,-0.013950222036273052,0.7817871458060165,W1,1.1061153248216444,1.1148185918667508,1.1148185918667508,1.1077979677013363
2018-10-11,0.00024611863976575776,0.0,W1,1.1063875604208135,1.1150929695021665,1.1150929695021665,1.1080160874844929
2018-10-15,-3.797809524530571e-06,1.0,W1,1.1063833585715988,1.1150920378218125,1.1150920378218125,1.1080153468705
2018-10-16,0.018186797865518578,0.10038616665236418,W1,1.126504929075714,1.135371991315127,1.135371991315127,1.1241363477868411
2018-10-17,0.0011453573186119836,0.0,W1,1.1277951797406836,1.1366723979347269,1.1366723979347269,1.1251663780212855
2018-10-18,-0.011240959461630395,0.09787691642940437,W1,1.1151176798441964,1.1238951095883885,1.1238951095883885,1.115048018306944
2018-10-19,0.00859947139176609,0.0,W1,1.1247071024304691,1.1335600134306396,1.1335600134306396,1.122719077134045
2018-10-22,0.005795319154723755,0.6079433583583531,W1,1.1312251390446382,1.135937299460793,1.135937299460793,1.1246027175915307
2018-10-23,0.012884259228882255,0.09690634746691396,W1,1.1458001369823176,1.1505730100948024,1.1505730100948024,1.1361944559458945
2018-10-24,-0.02237340168288693,0.2117661541737154,W1,1.1201646902693054,1.124830777974463,1.124830777974463,1.1158580279836972
2018-10-25,0.013806817877500377,0.0,W1,1.1356306001406604,1.1403611116689636,1.1403611116689636,1.128183186839311
2018-10-26,0.0157770579983878,0.0,W1,1.1535475099838235,1.1583526550668708,1.1583526550668708,1.142422716096567
2018-10-29,-0.018358791946925246,0.7264185805562784,W1,1.1323697712471368,1.1519121394850196,1.1519121394850196,1.1373411608227761
2018-10-30,0.014452039365257185,0.299123889764456,W1,1.1487348237572277,1.1641560478923958,1.1641560478923958,1.1470123852321508
2018-10-31,-0.0010920266886194074,0.0,W1,1.1474803746715383,1.1628847584183797,1.1628847584183797,1.1460103307226703
2018-11-01,-0.0005211395756991033,0.0,W1,1.1468823772359589,1.1622787331487905,1.1622787331487905,1.1455325456526706
2018-11-05,0.01710661931879165,0.29535994714118946,W1,1.1665016574667653,1.1770884092914256,1.1770884092914256,1.1572095835459848
2018-11-06,-0.019413073851554774,0.09921052631578947,W1,1.143856274642402,1.154237505072042,1.154237505072042,1.1392375874603007
2018-11-07,-0.0013952085886426158,0.0,W1,1.142260356543848,1.152627102991632,1.152627102991632,1.1376481133937715
2018-11-08,-0.01985441109159758,0.0,W1,1.1195814498513916,1.129742370653519,1.129742370653519,1.1150607800728711
2018-11-09,0.01933472581156237,0.19459541419647194,W1,1.1412282502079798,1.1515856296278093,1.1515856296278093,1.136620174518807
2018-11-12,0.004235034409162619,0.5085805599650287,W1,1.146061391116319,1.153695307293663,1.153695307293663,1.1387024358244782
2018-11-13,-0.006741530648949223,0.20036900369003696,W1,1.138335183122531,1.145917635019994,1.145917635019994,1.1325611579275632
2018-11-14,0.013109549625865746,0.0,W1,1.1532582446965447,1.1609400991234433,1.1609400991234433,1.1444390512909066
2018-11-16,0.006459843333554982,0.0,W1,1.160708112280415,1.1684395902834226,1.1684395902834226,1.15035336887182
2018-11-19,-0.010772994664328794,0.34741050323026795,W1,1.148203809979975,1.1604684134248417,1.1604684134248417,1.1440751357620245
2018-11-21,-0.009318524384852922,0.08790462510134127,W1,1.1375042447778956,1.1496545602164907,1.1496545602164907,1.1355462621214627
2018-11-22,0.018174135879709175,0.0,W1,1.158177401486235,1.1705485384085925,1.1705485384085925,1.1520563197738558
2018-11-23,-0.0034338401450451084,0.07741720561389437,W1,1.1542004054299275,1.1665290618456812,1.1665290618456812,1.148891537981702
2018-11-26,0.004074732767801015,0.1651321650682538,W1,1.1589034636425422,1.171282356038576,1.171282356038576,1.1526366787788724
2018-11-27,0.007845174936097488,0.06328325362946967,W1,1.167995264048867,1.180471271021263,1.180471271021263,1.1598707878850987
2018-11-28,0.004134019049350401,0.0,W1,1.1728237787199962,1.185351361742876,1.185351361742876,1.1646657158170006
2018-11-29,0.009477754317740228,0.0,W1,1.183939514352708,1.1965858307296737,1.1965858307296737,1.1757041313338092
2018-11-30,0.01323585369792779,0.0,W1,1.199609964551876,1.2124236657222252,1.2124236657222252,1.1912655792081928
2018-12-03,0.01641499810251501,0.061137688978868114,W1,1.219301559843753,1.2323255978944998,1.2323255978944998,1.2108202014304867
2018-12-04,-0.008084485494374904,0.05940309903080926,W1,1.2094441340699276,1.222362879473975,1.222362879473975,1.2010313430757258
2018-12-05,0.00603432293552042,0.0,W1,1.2167423105473765,1.2297390118331135,1.2297390118331135,1.2082787540555264
2018-12-06,-0.005317612604882838,0.0,W1,1.2102721462999155,1.2231997361630735,1.2231997361630735,1.2018535957227485
2018-12-07,0.0033040430898960693,0.0,W1,1.2142709376217915,1.2272412407989057,1.2272412407989057,1.205824571790763
2018-12-10,-0.007940483873996373,0.05965093615600255,W1,1.2046290388229433,1.2174963515168387,1.2174963515168387,1.1962497412235897
2018-12-11,0.0026333190528680106,0.0,W1,1.2078012114225138,1.2207024078560853,1.2207024078560853,1.1993998484591422
2018-12-12,0.007459305902889568,0.0,W1,1.2168105701283949,1.2298080005326777,1.2298080005326777,1.2083465388286783
2018-12-13,0.00212209500510685,0.0,W1,1.2193927577614256,1.2324177699478485,1.2324177699478485,1.2109107649831647
2018-12-14,0.004359093054384866,0.0,W1,1.2247082042623507,1.2377899936889287,1.2377899936889287,1.2161892376882828
2018-12-17,-0.01259598335739387,0.0,W1,1.2092818001037984,1.2221988115284743,1.2221988115284743,1.2008701382909197
2018-12-18,-0.0074269234128668815,0.0,W1,1.2003005567898537,1.2131216345599554,1.2131216345599554,1.1919513677450342
2018-12-19,0.004897174614586719,0.0,W1,1.2061786382064392,1.2190625030331284,1.2190625030331284,1.197788561724977
2018-12-20,0.0037997796754383195,0.0,W1,1.210761851280844,1.2236946719552426,1.2236946719552426,1.202339894357292
2018-12-21,0.007075953838031612,0.0,W1,1.219329146249357,1.2323534789658432,1.2323534789658432,1.2108475959473881
2018-12-26,-0.016011440476022654,0.0,W1,1.1998059302035058,1.2126217245919622,1.2126217245919622,1.1914601817393413
2018-12-27,0.015697774251857144,0.18639992736713318,W1,1.2186402128418798,1.2316571866775046,1.2316571866775046,1.210163454702362
2018-12-28,0.019483002481888168,0.0,W1,1.242382983133207,1.2556535667023778,1.2556535667023778,1.2337410722938185
2019-01-02,0.01754307098875274,0.36229235066717785,W1,1.2641781960015313,1.2690299582155369,1.2690299582155369,1.2468840315036642
2019-01-03,0.0010371027855824444,0.11767455986965256,W1,1.265489278730077,1.2703460727201898,1.2703460727201898,1.2479185490255607
2019-01-04,-0.009240892784641463,0.025224920890698832,W1,1.2537950279852192,1.2586069408627922,1.2586069408627922,1.2386930438131523
2019-01-07,-0.003053973089965023,0.1441090705284153,W1,1.2499659717094205,1.254763189134554,1.254763189134554,1.2356666956351263
2019-01-08,-0.013828008049851737,0.0,W1,1.232681432190582,1.2374123136545438,1.2374123136545438,1.2219972484237853
2019-01-09,0.014220414024616268,0.16317122011111962,W1,1.250210672516789,1.2550088290738697,1.2550088290738697,1.2358990938714078
2019-01-10,0.003315324649222351,0.0,W1,1.2543555267761046,1.2591695907798899,1.2591695907798899,1.2399965006012712
2019-01-11,-0.005990433550584262,0.0,W1,1.2468413933441442,1.2516266190174066,1.2516266190174066,1.2325683839614623
2019-01-14,0.006474342708351566,0.16132442318024492,W1,1.2549138718276127,1.2597300786918206,1.2597300786918206,1.240548454090708
2019-01-15,0.010141761460123577,0.0,W1,1.2676409089686884,1.2725059606540559,1.2725059606540559,1.253129800591821
2019-01-16,0.01643738979251297,0.0,W1,1.288477616706342,1.2934226371426227,1.2934226371426227,1.2737279835847628
2019-01-17,0.02086515393800137,0.0,W1,1.315361900524589,1.3204100995734993,1.3204100995734993,1.300304514037399
2019-01-18,0.006532305972276609,0.041556877648633465,W1,1.3239542469230907,1.3290354223527976,1.3290354223527976,1.3087985009802237
2019-01-21,-0.0005178758013891782,0.041286751285754084,W1,1.3232686030564629,1.328347147068372,1.328347147068372,1.3081207059076716
2019-01-22,-0.017302701039797475,0.0,W1,1.3003724820224265,1.30536315350558,1.30536315350558,1.2854866844093824
2019-01-23,0.00033986029265031803,0.11666237098170641,W1,1.300814426994721,1.3058067946089453,1.3058067946089453,1.285923570290144
2019-01-24,-0.0002682373747409095,0.0,W1,1.300465499947799,1.3054565284224406,1.3054565284224406,1.2855786375275318
2019-01-28,-0.02224000793721559,0.11665397584462149,W1,1.2715431369068848,1.2764231648686357,1.2764231648686357,1.2569873584250046
2019-01-29,0.0024309855420787674,0.0,W1,1.2746342398888348,1.2795261311280057,1.2795261311280057,1.2600430765199115
2019-01-30,-0.0064785783943367425,0.0,W1,1.2663764220416092,1.2712366207798906,1.2712366207798906,1.251879788668436
2019-01-31,0.0025222142645828782,0.0,W1,1.269570494717614,1.274442951918482,1.274442951918482,1.2550372977289586
2019-02-01,0.015018501807109175,0.0,W1,1.288637541486783,1.2935831756949272,1.2935831756949272,1.2738860776528904
2019-02-04,-0.0007893672933867446,0.0,W1,1.287620333158503,1.2925620634447583,1.2925620634447583,1.2728805136476904
2019-02-05,-0.002908796513135914,0.09611803169392412,W1,1.2838749076231686,1.2888022634215985,1.2888022634215985,1.2691779632479534
2019-02-06,-0.02028110436858721,0.0,W1,1.2578365066254529,1.2626639302066738,1.2626639302066738,1.2434376325130108
2019-02-07,-0.020902505090835355,0.0,W1,1.2315445726422758,1.2362710909775145,1.2362710909775145,1.2174466710692713
2019-02-08,0.009947090396238867,0.10940304118478747,W1,1.2437948578333458,1.2485683912737247,1.2485683912737247,1.2295567231589974
2019-02-11,-0.0032963662275516947,0.3300656365987713,W1,1.2396948544699815,1.2458251111236223,1.2458251111236223,1.2268552143144351
2019-02-12,0.0004699466989477319,0.0,W1,1.2402774449745422,1.246410582522061,1.246410582522061,1.2273164595608783
2019-02-13,-0.0008495992341875924,0.0,W1,1.2392237062071116,1.245351633045667,1.245351633045667,1.2264822778615594
2019-02-14,0.002265714859963186,0.06620858767767798,W1,1.2420314337730838,1.2481732447465381,1.2481732447465381,1.2287053651595052
2019-02-15,0.0043428310413227145,0.0,W1,1.247425366437972,1.2535938502587718,1.2535938502587718,1.2329742129998686
2019-02-18,0.013170018428794616,0.06577325368304433,W1,1.263853981502506,1.2701037043689034,1.2701037043689034,1.2459648474858183
2019-02-19,7.620671702124326e-05,0.0,W1,1.2639502956652306,1.2702004948024899,1.2702004948024899,1.246059798376369
2019-02-20,-0.008085745441331893,0.0,W1,1.2537303153239854,1.259929976942063,1.259929976942063,1.2359844760420204
2019-02-21,-0.007380321349003349,0.0,W1,1.244477382711907,1.2506312888349882,1.2506312888349882,1.2268625134264508
2019-02-22,0.0071645696073963094,0.0,W1,1.253393527545177,1.2595915237570343,1.2595915237570343,1.2356524553025998
2019-02-25,0.0014867164105116792,0.0,W1,1.2552569682714076,1.2614641791459453,1.2614641791459453,1.2374895200855873
2019-02-26,-0.003954093362054434,0.0,W1,1.2502935650254932,1.2564762320087148,1.2564762320087148,1.232596370988605
2019-02-27,0.016966866146591375,0.0,W1,1.2715071285872253,1.2777946960535802,1.2777946960535802,1.253509668627943
2019-02-28,-0.005386322169361635,0.0,W1,1.2646583815520145,1.270912082154334,1.270912082154334,1.2467578617103032
2019-03-01,-0.0034751573343887454,0.11264246380318714,W1,1.2602634947018678,1.2664954627106721,1.2664954627106721,1.242425181982974
2019-03-06,-0.002973270427607644,0.11303208703831369,W1,1.2565163905220773,1.2627298292046953,1.2627298292046953,1.238731115930869
2019-03-07,-0.007759173703407507,0.09337960250996047,W1,1.246766861586838,1.252932089119422,1.252932089119422,1.2291195860305455
2019-03-08,0.011033820563217667,0.10767758543247721,W1,1.260523463421753,1.266756716968663,1.266756716968663,1.242681470993543
2019-03-11,0.009914802004584278,0.38857442329811337,W1,1.2730213039837126,1.2738676359648908,1.2738676359648908,1.249657243973452
2019-03-12,-0.004624487889299145,0.09732142857142857,W1,1.26713423238062,1.2679766505098011,1.2679766505098011,1.2450340241410278
2019-03-13,-0.000935394532707412,0.10852459468540708,W1,1.2659489619474449,1.2667905920833136,1.2667905920833136,1.2441023457256548
2019-03-14,-0.0034835904152359376,0.0,W1,1.261538914277427,1.262377612518621,1.262377612518621,1.240635191319941
2019-03-15,-0.0016546835209171329,0.0,W1,1.2594514666249763,1.2602887770860118,1.2602887770860118,1.2389929044347032
2019-03-18,0.005018816994105668,0.20757476000878297,W1,1.2657724230489251,1.2666139358179318,1.2666139358179318,1.2439675273501858
2019-03-19,-0.0029426336383685525,0.0,W1,1.262047718538342,1.2628867550435676,1.2628867550435676,1.240306986659167
2019-03-20,0.0009346114742418976,0.0,W1,1.2632272428171287,1.2640670634954994,1.2640670634954994,1.241466191800481
2019-03-21,-0.010601871468136848,0.0,W1,1.2498346699537326,1.2506655869612149,1.2506655869612149,1.228304326802975
2019-03-22,-0.018274051653484502,0.0,W1,1.2269951266366823,1.2278108594238502,1.2278108594238502,1.2058582300887788
2019-03-25,-0.008881641647667027,0.0,W1,1.2160973956184615,1.2169058833593334,1.2169058833593334,1.1951482294112403
2019-03-26,0.012864604276856095,0.004685198498397386,W1,1.2317420073752083,1.232560895990929,1.232560895990929,1.210523338434801
2019-03-27,-0.02541103936665068,0.17306561767943304,W1,1.2004421627362396,1.2012402425411093,1.2012402425411093,1.1797626822275848
2019-03-28,0.016572329057446877,0.10185435631446622,W1,1.2203362852715378,1.2211475911175478,1.2211475911175478,1.1993140976071566
2019-03-29,0.008780321964461768,0.09782035215210273,W1,1.2310512307611372,1.2318696601336867,1.2318696601336867,1.2098444615206654
2019-04-01,0.0017207250750794767,0.3740958319839222,W1,1.2331695314826154,1.2331162283739145,1.2331162283739145,1.211068741759196
2019-04-02,0.0017157677858086195,0.0,W1,1.235285364039174,1.2352319694747163,1.2352319694747163,1.2127310719460043
2019-04-03,-0.0020765186692157656,0.0,W1,1.2327202709189378,1.23266698722929,1.23266698722929,1.210716464976697
2019-04-04,0.012532119226429383,0.0,W1,1.2481688683269303,1.248114916879731,1.248114916879731,1.2228547394474882
2019-04-05,-0.010467602910390172,0.093929382964843,W1,1.235103532248173,1.2350501455432994,1.2350501455432994,1.2126144531837884
2019-04-08,0.014023476899159837,0.0949207480763178,W1,1.2524239781007258,1.2523698427286298,1.2523698427286298,1.2262185098012366
2019-04-09,-0.005316367189042381,0.06702193475139184,W1,1.2457656323567812,1.245711784788201,1.245711784788201,1.219699481949133
2019-04-10,-0.011639920666069559,0.10195963209911002,W1,1.2312650192276322,1.2312117984404785,1.2312117984404785,1.205502276742799
2019-04-11,-0.006268408669988013,0.0,W1,1.2235469469060527,1.2234940597285426,1.2234940597285426,1.1979456958195742
2019-04-12,-0.010710992894423121,0.09062746986935735,W1,1.2104415442517489,1.2103892235484213,1.2103892235484213,1.185114507983746
2019-04-15,-0.0022434650372853415,0.26590025993675,W1,1.2077259609675424,1.208142507057281,1.208142507057281,1.1829147062528858
2019-04-16,-0.011363335469549485,0.08525261922650426,W1,1.1940021657177842,1.1944139784545666,1.1944139784545666,1.1694728496138707
2019-04-17,-0.005575137490033022,0.0,W1,1.1873454394805103,1.1877549563046652,1.1877549563046652,1.1629528776864126
2019-04-18,0.005247447421096618,0.0,W1,1.1935759722448631,1.193987637987021,1.193987637987021,1.1690554117652852
2019-04-22,0.028809528398446638,0.08626511242630938,W1,1.227962333112955,1.2283858587510021,1.2283858587510021,1.202735346849895
2019-04-23,0.0020044651779447253,0.1097304755602096,W1,1.2304237408495076,1.2308481154299482,1.2308481154299482,1.2051461879709389
2019-04-24,0.0037901433787481675,0.0,W1,1.235087223243943,1.2355132062648897,1.2355132062648897,1.2097138648157004
2019-04-25,-0.01177397761966037,0.0,W1,1.2205453339191403,1.220966301425532,1.220966301425532,1.1954707208451676
2019-04-26,-0.006644607997261409,0.11193201039164412,W1,1.212435288632361,1.2128534589746933,1.2128534589746933,1.187527286532948
2019-04-29,-0.002729034833699795,0.22381924847572884,W1,1.2091265104960764,1.209600020053526,1.209600020053526,1.1843417842240205
2019-04-30,0.00830447006272328,0.10072276716572019,W1,1.2191676654045362,1.21964510720793,1.21964510720793,1.194177115115141
2019-05-02,-0.09856011089247207,0.1104980557440803,W1,1.099006365105749,1.0994367501920554,1.0994367501920554,1.0764788862241403
2019-05-03,-0.000714114622816675,0.0,W1,1.0982215485898583,1.0986516263318813,1.0986516263318813,1.0758639027730954
2019-05-06,0.003963684544480595,0.23357132643963616,W1,1.1025745523684194,1.102753310721985,1.102753310721985,1.0790771900937457
2019-05-07,-0.006603134434337576,0.0,W1,1.095294104375251,1.0954716823633768,1.0954716823633768,1.0733769566927727
2019-05-08,0.010167655902363348,0.0,W1,1.1064306779404258,1.1066100614804306,1.1066100614804306,1.082107938732115
2019-05-09,0.005366189892064499,0.0,W1,1.1123679950606598,1.1125483412068038,1.1125483412068038,1.0867533760784727
2019-05-10,0.014963472559840651,0.0,W1,1.129012883031195,1.129195927781948,1.129195927781948,1.103014980400737
2019-05-13,-0.015314396844336775,0.14195874353342974,W1,1.1117227316980864,1.1119029732288863,1.1119029732288863,1.0861229712656317
2019-05-14,-0.002197734693400233,0.0959806598934915,W1,1.109279460081192,1.1094593054889264,1.1094593054889264,1.0837359611303823
2019-05-15,-0.007146073335152381,0.0,W1,1.1013524677102735,1.1015310279295352,1.1015310279295352,1.0759915044762027
2019-05-16,-0.005031868730108968,0.0,W1,1.0958106066671738,1.0959882683948519,1.0959882683948519,1.0705772564709661
2019-05-17,-0.01794286096449038,0.0,W1,1.0761486293083309,1.0763231032763305,1.0763231032763305,1.051368037606362
2019-05-20,0.0012754486432151602,0.0,W1,1.07752120161748,1.0776958981180655,1.0776958981180655,1.052709003543447
2019-05-21,0.03403888286177903,0.09399758822375946,W1,1.1141988195804209,1.114379462554726,1.114379462554726,1.0885420420026024
2019-05-22,0.011424816730216447,0.0,W1,1.1269283368951508,1.1271110436823308,1.1271110436823308,1.1009784353356178
2019-05-23,0.004739843372217667,0.10107389274362549,W1,1.1322698007037475,1.1324533734924818,1.1324533734924818,1.1061969006752979
2019-05-24,-0.003027731497265984,0.0,W1,1.1288415917647536,1.1290246087443734,1.1290246087443734,1.1028476334769453
2019-05-27,0.002501852015719619,0.4272933343729753,W1,1.1316657863765385,1.1304789341422,1.1304789341422,1.1042682396452042
2019-05-28,-0.008124108388885443,0.09576923076923079,W1,1.1224720108680222,1.121294800749877,1.121294800749877,1.097091283749779
2019-05-29,0.009176618094994149,0.0,W1,1.132772507834078,1.1315844949082612,1.1315844949082612,1.105145353930834
2019-05-30,0.012702546822553895,0.0,W1,1.147161603654142,1.1459584999385093,1.1459584999385093,1.1163758824140615
2019-05-31,-0.0034570569050127453,0.0,W1,1.143195800711064,1.1419968561934388,1.1419968561934388,1.11328838245175
2019-06-03,-0.001846036405757756,0.1383274457202584,W1,1.141085419644042,1.1398886884216448,1.1398886884216448,1.1116442457444595
2019-06-04,-0.03270444044947074,0.16643415870960776,W1,1.1037668594895342,1.1026092666921339,1.1026092666921339,1.075288542708513
